Bankrupt?, Current Ratio, Retained Earnings to Total Assets, ROA(C) before interest and depreciation before interest, Net worth/Assets
0,0.010972197,0.936833777,0.513820504,0.882425855
0,0.006867373,0.917718678,0.441817384,0.907972307
0,0.010505427,0.946057791,0.552186418,0.915167639
0,0.007179385,0.9361577,0.477355823,0.856637543
0,0.008497945,0.940297136,0.525276654,0.883242132
0,0.006576579,0.895178233,0.4970994,0.857665447
0,0.005186255,0.946753832,0.546043972,0.867521238
0,0.010780622,0.934008797,0.486179496,0.924449013
0,0.008677664,0.912063035,0.481207039,0.923421108
0,0.033736556,0.931896501,0.499195632,0.957825679
0,0.011546298,0.930339184,0.473504607,0.875623545
0,0.018685121,0.943945032,0.547798957,0.897663029
0,0.011274224,0.935156491,0.494759421,0.813737642
0,0.010607767,0.92904384,0.469799639,0.85769568
0,0.010175319,0.994176524,0.606932189,0.964386129
0,0.005254274,0.9347402,0.514454249,0.816428334
0,0.006197797,0.969942399,0.501194365,0.960879161
0,0.006808715,0.929180762,0.456637254,0.953774526
0,0.011066424,0.942199743,0.506556818,0.905583941
0,0.011858309,0.926173154,0.484765758,0.855488708
0,0.01241681,0.935935391,0.56115634,0.899114188
0,0.013700425,0.914753251,0.45371228,0.926293195
0,0.007369712,0.950907803,0.527762882,0.861172416
0,0.021447047,0.932076867,0.517135475,0.896635124
0,0.009763464,0.908260586,0.388290352,0.953260574
0,0.015263603,0.947070193,0.520109199,0.914593222
0,0.02240305,0.937705688,0.503241847,0.942951295
0,0.01487234,0.926282781,0.445424853,0.909937419
0,0.010665801,0.931626469,0.464534685,0.878284004
0,0.005380326,0.880765814,0.509140545,0.850500348
0,0.005722915,0.935696827,0.490713206,0.892614203
0,0.016433022,0.95600657,0.505045581,0.947546634
0,0.014014933,0.943891166,0.509091795,0.902530459
0,0.009304183,0.9316385,0.527080388,0.843032923
0,0.051122461,0.965300077,0.652366792,0.913535085
0,0.013580613,0.902417245,0.420757568,0.923693201
0,0.017737854,0.941328915,0.560522595,0.863077063
0,0.013511346,0.924391435,0.375274216,0.965051244
0,0.00795879,0.891745524,0.39540779,0.822777156
0,0.016767498,0.936272606,0.489738215,0.904979291
0,0.003430879,0.881744059,0.374299225,0.774072618
0,0.005794054,0.943819167,0.494028177,0.915137407
0,0.01101151,0.938847002,0.511773022,0.806693473
0,0.028165279,0.944478723,0.529371618,0.961544275
0,0.011327266,0.93637303,0.490713206,0.845360825
0,0.011131323,0.891855476,0.419636328,0.927321099
0,0.016257048,0.954944592,0.584556135,0.923421108
0,0.021739714,0.951018283,0.549066446,0.943041993
0,0.011960025,0.951039378,0.581436162,0.909816489
0,0.012242708,0.940443829,0.534490323,0.815944614
0,0.011392788,0.940640826,0.463169697,0.952534994
0,0.008893576,0.91711631,0.42631502,0.90751882
0,0.010128518,0.941503589,0.484083264,0.897088611
0,0.008536011,0.94434647,0.493589431,0.882939807
0,0.014587786,0.949922531,0.489884464,0.953048946
0,0.012715093,0.945651232,0.538682787,0.862260785
0,0.011752849,0.935771145,0.476088334,0.890800254
0,0.006801227,0.936780929,0.499975625,0.873356108
0,0.006937888,0.908351564,0.458148491,0.854823593
0,0.00921994,0.932946461,0.509628041,0.845391057
0,0.017782784,0.934867436,0.493248184,0.959034979
0,0.005750372,0.939359353,0.51538049,0.800072558
0,0.006385003,0.92669879,0.458684737,0.818453911
0,0.002899835,0.936246852,0.481012041,0.90132116
0,0.009341,0.903727925,0.408375177,0.947818726
0,0.015248626,0.936568816,0.502364354,0.900686277
0,0.03057588,0.935824268,0.504265588,0.971188439
0,0.015332869,0.929187809,0.507239312,0.909876954
0,0.021284801,0.940868174,0.512163019,0.853946851
0,0.006295768,0.914096926,0.385511627,0.772016809
0,0.011731633,0.927213488,0.459952225,0.909846721
0,0.020581527,0.94170086,0.53946278,0.945369894
0,0.013520083,0.949454435,0.529322868,0.898479306
0,0.006980945,0.916864947,0.392239068,0.911842065
0,0.05921292,0.952768566,0.55082143,0.986002358
0,0.144978019,0.932479654,0.476429581,0.995888382
0,0.020962181,0.943314628,0.538146541,0.905976963
0,0.005624319,0.935638779,0.524350412,0.83157481
0,0.011195597,0.935300026,0.509140545,0.922937389
0,0.007899507,0.941174837,0.539316531,0.822505064
0,0.015682946,0.957079614,0.619558329,0.913293225
0,0.010528516,0.935618508,0.575537464,0.899930465
0,0.008032424,0.933888,0.522887925,0.87580494
0,0.017325375,0.936492081,0.504801833,0.955467545
0,0.009722903,0.942069211,0.533515332,0.859721256
0,0.015726628,0.931739582,0.493930678,0.917858331
0,0.024168411,0.921748402,0.479403305,0.896151404
0,0.008165965,0.944787379,0.557402623,0.792302809
0,0.019101344,0.913301748,0.407400185,0.943223388
0,0.039563683,0.961908303,0.651050553,0.964597757
0,0.033209881,0.93927865,0.488080729,0.979895396
0,0.024784322,0.937077225,0.551406425,0.945097802
0,0.008609022,0.94393723,0.508799298,0.908123469
0,0.013463297,0.890625192,0.492029445,0.943193155
0,0.014952215,0.92874422,0.44688734,0.953593131
0,0.015115709,0.893086062,0.591137328,0.910844393
0,0.004922918,0.91857416,0.334275825,0.790730719
0,0.00580591,0.935867384,0.50397309,0.837318983
0,0.010301372,0.957168511,0.673231609,0.928258306
0,0.021353444,0.951144594,0.572661239,0.960214046
0,0.023472626,0.934906335,0.49602691,0.946760589
0,0.010079844,0.9230135,0.403743967,0.889983977
0,0.00503649,0.933720886,0.520645444,0.872600296
0,0.003381581,0.92687558,0.502364354,0.765940079
0,0.003540707,0.926603315,0.450982304,0.780270278
0,0.01324052,0.933192903,0.491541949,0.880490976
0,0.009892637,0.937932282,0.481840784,0.939686187
0,0.007593112,0.905201283,0.452932287,0.885872358
0,0.012869227,0.932300108,0.547067713,0.903558364
0,0.035368376,0.937590386,0.501340613,0.965474499
0,0.0817726,0.882325399,0.412226393,0.987574448
0,0.018715698,0.883634736,0.443572369,0.922211809
0,0.002458027,0.889118862,0.203968215,0.758079632
0,0.015208065,0.946043914,0.551016429,0.895425825
0,0.018039257,0.908881757,0.430556233,0.93911177
0,0.009577505,0.93549671,0.483937016,0.854672431
0,0.019316008,0.940986457,0.515672988,0.93097923
0,0.008213391,0.928146189,0.495539414,0.909423466
0,0.006058015,0.943128661,0.519621703,0.846570124
0,0.02032443,0.939914449,0.512650514,0.940623394
0,0.003784076,0.904265655,0.413055136,0.802823714
0,0.018247681,0.938681431,0.50738556,0.959488466
0,0.016962194,0.939656061,0.529712865,0.931886205
0,0.019106337,0.949070055,0.512309267,0.970402394
0,0.002675187,0.949565481,0.478087067,0.920186232
0,0.006980945,0.926858449,0.454589772,0.873386341
0,0.009918846,0.936111244,0.48457076,0.92574901
0,0.023507571,0.942348849,0.483937016,0.960123349
0,0.033618616,0.943154118,0.543313996,0.904374641
0,0.007812768,0.904018366,0.396675279,0.856667775
0,0.034461047,0.927499178,0.446936089,0.957734982
0,0.007433986,0.94866389,0.531760347,0.915076942
0,0.018673265,0.92636983,0.521327938,0.937509448
0,0.003929473,0.906154303,0.445327353,0.861988693
0,0.006204661,0.933958607,0.472822113,0.861172416
0,0.016180293,0.916938262,0.412128894,0.873567736
0,0.012152224,0.941286781,0.502754351,0.865828219
0,0.002610288,0.925857268,0.467752157,0.813919037
0,0.005261762,0.927722347,0.512455516,0.823170179
0,0.055748344,0.992264644,0.628577,0.978565166
0,0.004836802,0.911001159,0.44795983,0.871421229
0,0.014906662,0.922579608,0.514990494,0.88820026
0,0.006220885,0.934642412,0.530346609,0.895425825
0,0.007180633,0.936903807,0.50519183,0.853523596
0,0.007444595,0.920547121,0.434602447,0.860749161
0,0.009692325,0.937464905,0.528396627,0.849109653
0,0.004595305,0.92681428,0.463120948,0.768479608
0,0.006796235,0.943000088,0.475308341,0.8510143
1,0.015500732,0.904383107,0.38395164,0.814735315
1,0.006127282,0.905385154,0.367815532,0.750461045
0,0.010033042,0.935190318,0.481743285,0.882395622
0,0.010872353,0.938145144,0.48798323,0.852707319
0,0.008871735,0.948867429,0.514064252,0.90071651
0,0.012248324,0.925729181,0.450641057,0.8688817
0,0.022653907,0.959227142,0.570613757,0.950811742
0,0.013180614,0.941784064,0.533564081,0.854732896
0,0.003908256,0.931467954,0.557402623,0.934516431
0,0.007071429,0.926694783,0.461024716,0.821628322
0,0.009163154,0.939157178,0.503534344,0.947365239
0,0.016514769,0.947693418,0.548871447,0.903618829
0,0.007365344,0.921009582,0.425340028,0.806451613
0,0.011511353,0.931944302,0.479159557,0.852707319
0,0.004766288,0.910742831,0.445961098,0.866674729
0,0.016230215,0.937020929,0.504216838,0.932460622
0,0.012540366,0.955385046,0.576707454,0.854581734
0,0.011603084,0.930089145,0.465265929,0.879886326
0,0.015999326,0.943196617,0.503729342,0.945369894
0,0.010309484,0.948469003,0.553356408,0.903981619
0,0.007575015,0.929483697,0.462438454,0.843909665
0,0.007055828,0.935126092,0.497440647,0.807842307
0,0.005693586,0.919842698,0.452298542,0.860839859
0,0.006288904,0.945029784,0.536586555,0.868942165
0,0.013127572,0.93187057,0.492126944,0.911297881
0,0.008105435,0.937211786,0.489348218,0.930888533
0,0.058535231,0.944587914,0.535562814,0.979472141
0,0.015410248,0.683987964,0.374006727,0.910814161
0,0.014716959,0.928864351,0.477063326,0.923693201
0,0.014852372,0.941741602,0.554770146,0.929376908
0,0.011526329,0.930805765,0.506410569,0.89536536
0,0.014406195,0.927445629,0.424950032,0.889772349
0,0.011367827,0.948234379,0.525032906,0.923995526
0,0.018079819,0.937074366,0.54857895,0.921032742
0,0.012784984,0.961548907,0.628040755,0.907730447
0,0.013734123,0.940756482,0.5200117,0.874414246
0,0.012539118,0.934345617,0.480719544,0.861474741
0,0.010991541,0.942404657,0.554867645,0.871965414
0,0.019248614,0.924942018,0.543021499,0.92538622
0,0.006992178,0.94723997,0.506069322,0.841853856
0,0.015174992,0.955524003,0.63086823,0.90047465
0,0.013347228,0.957722639,0.630575732,0.868277051
0,0.042152755,0.947630443,0.576463706,0.968497748
0,0.006595299,0.937371714,0.513528007,0.872932854
0,0.007497637,0.947335609,0.58860235,0.786074916
0,0.006612772,0.918389514,0.427826257,0.758019167
0,0.012555343,0.869107599,0.306001072,0.923118783
0,0.006338826,0.948156912,0.585433627,0.939232699
0,0.008378757,0.929163711,0.450397309,0.921425764
0,0.009341,0.943710663,0.537269049,0.849502676
0,0.011269856,0.917982046,0.473455857,0.881670043
0,0.018253921,0.947198046,0.566957539,0.879584001
0,0.009872668,0.913908198,0.413103885,0.89415606
0,0.01286049,0.92609005,0.452152294,0.920246697
0,0.011300433,0.940096834,0.536245308,0.866765426
0,0.015944412,0.925790308,0.453127285,0.938537352
0,0.012019307,0.938630443,0.518402964,0.831907368
0,0.010464866,0.940198791,0.516452981,0.860174744
0,0.008564716,0.93416917,0.493443182,0.849774768
0,0.013174374,0.941629896,0.539170282,0.868458445
0,0.008862999,0.925410206,0.438209916,0.798863258
0,0.009564401,0.938004168,0.513381758,0.810744626
0,0.005264882,0.926610775,0.458879735,0.848746863
0,0.032751224,0.96173369,0.59771852,0.956888472
0,0.014466102,0.950588412,0.548335202,0.91955135
0,0.015794647,0.944922747,0.540096524,0.851921275
0,0.02597371,0.959083467,0.619802077,0.935090849
0,0.008682032,0.945653346,0.535172817,0.848716631
0,0.008485465,0.951937523,0.521912933,0.856546845
0,0.005881417,0.925072609,0.450933554,0.805484173
0,0.024967785,0.944453155,0.532686589,0.937993167
0,0.012618369,0.932519535,0.489640716,0.871663089
0,0.03057588,0.932279346,0.468727149,0.951325695
0,0.011844581,0.936261442,0.433676205,0.884481664
0,0.011511977,0.952178744,0.547750207,0.859267769
0,0.014123513,0.937833145,0.471164627,0.837802703
0,0.010099188,0.94152211,0.524057914,0.900746742
0,0.009211204,0.922141948,0.436503681,0.80799347
0,0.010169079,0.938351555,0.493833179,0.813979502
1,0.00650544,0.931491042,0.497538147,0.809505094
0,0.014753776,0.941638858,0.502071857,0.902016507
0,0.010542245,0.941496775,0.498708136,0.90095837
0,0.010887954,0.956179737,0.544337737,0.964476827
0,0.010271419,0.926421062,0.457953493,0.884935151
0,0.018798693,0.952218586,0.535367816,0.935060616
0,0.011301681,0.943044195,0.530444109,0.915621126
0,0.011745361,0.940566414,0.5543314,0.964416362
0,0.010441153,0.931770145,0.485009506,0.834628292
0,0.010901058,0.941927192,0.508848048,0.939535024
0,0.010587174,0.94791107,0.539170282,0.903135109
0,0.007159416,0.913886457,0.445229854,0.841672461
0,0.012350663,0.940136241,0.502754351,0.867642168
0,0.010025554,0.915595459,0.55087018,0.860779394
0,0.015491995,0.945827448,0.554526398,0.914381594
0,0.016164692,0.982770082,0.715351241,0.897118844
0,0.026228935,0.940846243,0.512601765,0.940683859
0,0.015943164,0.94252404,0.505825574,0.93766061
0,0.009533824,0.948799801,0.559840101,0.934365269
0,0.010113541,0.938516342,0.512845513,0.865223569
0,0.012339431,0.938162421,0.502656852,0.901623485
0,0.012955966,0.934154264,0.510749281,0.896544427
0,0.0133491,0.947741348,0.539219032,0.869425885
0,0.005734147,0.923581395,0.459659728,0.876228195
0,0.002444922,0.931778174,0.498366889,0.941983856
0,0.073718335,0.965769904,0.594452299,0.991776763
0,0.00888484,0.89166396,0.47311461,0.928228074
0,0.011459559,0.928466621,0.478574562,0.891102579
0,0.016400573,0.94957402,0.60337347,0.934516431
0,0.008385621,0.921588009,0.523082923,0.892674668
0,0.010553477,0.933602884,0.474430849,0.840281767
0,0.005659889,0.89096484,0.391361576,0.904344409
0,0.013938178,0.93180667,0.456101009,0.947002449
0,0.015193088,0.960959746,0.595719787,0.896876984
0,0.015732868,0.93601416,0.494076927,0.87689331
0,0.011752225,0.932724794,0.478477063,0.89548629
0,0.012336935,0.944534167,0.532296592,0.85830033
0,0.017545031,0.933362096,0.502023107,0.921274602
0,0.006711368,0.944831703,0.510456784,0.876016567
0,0.01523989,0.944374492,0.539657778,0.89343048
0,0.021966234,0.949114856,0.539657778,0.920125767
0,0.017505094,0.952142915,0.622970799,0.954046618
0,0.008673296,0.944905998,0.563155072,0.883332829
0,0.017243628,0.953760447,0.55087018,0.922453669
0,0.010394351,0.940434513,0.52576415,0.840644557
0,0.029523777,0.913864998,0.580509921,0.957674517
0,0.015873897,0.947008654,0.607468435,0.890225837
0,0.011882646,0.92860532,0.480085799,0.906732775
0,0.00427955,0.948691228,0.575391215,0.95102337
0,0.008678288,0.939152356,0.490566958,0.919642047
0,0.017776544,0.940281297,0.525569151,0.898751398
0,0.035296614,0.96433043,0.668112904,0.957402425
0,0.012108543,0.948035809,0.575196217,0.923723433
0,0.019972481,0.871883098,0.371617998,0.93669317
0,0.016469839,0.933997357,0.484083264,0.929225746
0,0.007525094,0.939137425,0.520547945,0.820086465
0,0.013206199,0.930218196,0.484083264,0.907730447
0,0.048881595,0.93852339,0.504753083,0.978414004
0,0.008168461,0.937229459,0.499195632,0.853372434
0,0.007032115,0.941113189,0.517915468,0.83801433
0,0.011734129,0.931734149,0.470579632,0.877890982
0,0.007165656,0.925386473,0.481938283,0.779998186
0,0.007696076,0.937325079,0.497050651,0.804426036
0,0.020657034,0.939266108,0.517037976,0.845118965
0,0.048689396,0.949442806,0.51655048,0.971490764
0,0.014131625,0.951286307,0.547993955,0.912356018
0,0.007737261,0.935156998,0.479890801,0.860688696
0,0.032514095,0.956410661,0.587724857,0.948937328
0,0.011535065,0.940991784,0.512943012,0.929104816
0,0.009643028,0.94979145,0.542777751,0.847053844
0,0.005460201,0.926603561,0.504509336,0.817546936
0,0.061772038,0.941497009,0.505825574,0.95041872
0,0.00749514,0.9319128,0.483205772,0.835867824
0,0.019147522,0.937625142,0.494661922,0.926686217
0,0.017780288,0.923402963,0.482182031,0.930676905
0,0.010001841,0.956601884,0.598547263,0.848595701
0,0.010983429,0.926971657,0.445424853,0.877225867
0,0.012662675,0.937342833,0.523277921,0.887444448
0,0.01101151,0.934031801,0.507288061,0.873749131
0,0.013370317,0.939837008,0.515185492,0.865556127
1,0.006211525,0.72919562,0.388192853,0.826253892
0,0.010545365,0.934975328,0.467800907,0.902711854
0,0.007816512,0.907354186,0.41939258,0.820298092
0,0.006411836,0.953393132,0.480670794,0.958309399
0,0.009279222,0.937044937,0.496319407,0.890679324
0,0.014645196,0.946264919,0.464827183,0.910542069
0,0.012916652,0.937242935,0.492078194,0.965081477
0,0.011243023,0.941837284,0.560766343,0.958067539
0,0.00901526,0.935911285,0.501535612,0.863258458
0,0.01632881,0.948438276,0.516794228,0.933125737
0,0.008566588,0.921014084,0.439818652,0.854521269
0,0.01340027,0.949685089,0.569248769,0.895304895
0,0.034748722,0.941725231,0.549943938,0.934788524
0,0.022023644,0.956612608,0.551552674,0.93717689
0,0.01143023,0.965375679,0.568517525,0.867974726
0,0.032230789,0.937374994,0.501243114,0.951416392
0,0.01317375,0.938176924,0.480183298,0.926655985
0,0.004179082,0.952579862,0.621898308,0.897028146
0,0.011767826,0.9328636,0.478623312,0.90655138
0,0.015218673,0.945284659,0.505679325,0.896514194
0,0.009473293,0.945056187,0.553307659,0.884663059
0,0.004203419,0.925618542,0.463023449,0.918069958
0,0.005298579,0.922443984,0.452103544,0.88260725
0,0.046106564,0.96636636,0.570760006,0.977779121
0,0.007020259,0.921341795,0.471895871,0.894549082
0,0.01145207,0.872340017,0.460829718,0.888381655
0,0.010053011,0.936383632,0.516062984,0.905069988
0,0.015315397,0.940909567,0.50748306,0.893279318
0,0.013670472,0.926384982,0.440744893,0.882214227
0,0.012857994,0.939423478,0.487788232,0.994013967
0,0.028780565,0.936137169,0.467654658,0.968709375
0,0.013692313,0.963907654,0.562033832,0.888895607
0,0.018226464,0.932801814,0.464875932,0.897149076
0,0.013045201,0.942257407,0.501486862,0.919883907
0,0.013623046,0.945365229,0.503144347,0.889077002
0,0.009823994,0.935101556,0.474528348,0.898570003
0,0.009132577,0.917143606,0.451518549,0.851346857
0,0.020960933,0.945066551,0.513430507,0.932218762
0,0.019064527,0.950679006,0.5543314,0.9630559
0,0.008235856,0.935300051,0.486130746,0.906944402
0,0.017918821,0.933812036,0.475698338,0.931976902
0,0.01009482,0.942195089,0.521327938,0.837228286
0,0.013936306,0.951203501,0.53029786,0.891828159
0,0.033050131,0.962413418,0.477502072,0.957069867
0,0.013380925,0.942658042,0.536781553,0.844846872
0,0.006337578,0.922329002,0.403256472,0.815672522
0,0.025048284,0.938160572,0.480232048,0.93267225
0,0.013144421,0.938769764,0.517281724,0.885781661
0,0.011526953,0.94160932,0.534392824,0.872449134
0,0.015623664,0.93254393,0.478135816,0.926142032
0,0.005635552,0.944344655,0.581143665,0.959972186
0,0.017103223,0.93842163,0.450397309,0.938930375
0,0.008094203,0.936091659,0.501243114,0.893097923
0,0.015733492,0.949052926,0.5600351,0.940290837
0,0.008135388,0.944139122,0.532101594,0.926655985
0,0.016981538,0.929151799,0.536732804,0.919762977
0,0.068041597,0.863571872,0.419636328,0.979169816
0,0.021276689,0.934133843,0.472919612,0.940079209
0,0.008778756,0.937276081,0.49597816,0.861323578
0,0.038339974,0.936309867,0.458635987,0.962995435
0,0.152793283,0.937414291,0.485058256,0.997913958
0,0.007465187,0.934598392,0.489396968,0.839888744
0,0.009741623,0.943334657,0.542241505,0.847779424
0,0.027887588,0.943164657,0.52800663,0.944553617
0,0.009937566,0.938619012,0.49261444,0.834477129
0,0.013032721,0.930402268,0.468337152,0.879372374
0,0.00601683,0.936838745,0.499731877,0.837046891
0,0.038535917,0.942055972,0.525179155,0.963509387
0,0.016512273,0.939503643,0.495295666,0.929014119
0,0.009068926,0.936329927,0.466923414,0.888865375
0,0.042063519,0.948006882,0.532930337,0.961000091
0,0.005634928,0.923173069,0.427143762,0.89548629
0,0.010265803,0.952387659,0.521084191,0.885146779
0,0.011526329,0.945819954,0.571296251,0.88236539
0,0.080837813,0.922661498,0.441817384,0.977779121
0,0.008029304,0.930834382,0.490176961,0.843637573
0,0.025105694,0.942360093,0.511431775,0.948453608
0,0.015213681,0.944893438,0.539999025,0.912809505
0,0.011058312,0.948075174,0.489006971,0.877830517
0,0.010057379,0.928635992,0.399259006,0.879553768
0,0.007539446,0.930474327,0.470238385,0.892039786
0,0.005346629,0.935377049,0.469799639,0.790488859
0,0.010803086,0.938556143,0.50972554,0.895063035
0,0.008154109,0.930588073,0.483644518,0.869063095
1,0.003505137,0.917495676,0.467020914,0.807328355
1,0.004917301,0.900280907,0.437088675,0.792423739
0,0.008062377,0.947398885,0.567835031,0.883907247
0,0.00840871,0.945734312,0.575244967,0.856425915
0,0.011042711,0.936547864,0.501194365,0.882395622
0,0.015160015,0.942438314,0.551845171,0.877558424
0,0.006407468,0.940242199,0.574416224,0.892765366
0,0.018179038,0.973927429,0.672597865,0.915893219
0,0.01053226,0.945723916,0.516452981,0.879977023
0,0.011978122,0.923665978,0.468824648,0.861384043
0,0.009842715,0.943623978,0.514113002,0.897421169
0,0.005282979,0.90891669,0.458879735,0.852949179
0,0.011240527,0.943544315,0.514649247,0.913565317
0,0.016899791,0.952928621,0.518354214,0.897481634
0,0.008310739,0.934270538,0.504850583,0.893279318
0,0.009416507,0.936917813,0.52454541,0.86220032
0,0.009417131,0.933478254,0.47311461,0.933397829
0,0.012871723,0.937393026,0.515624238,0.893279318
0,0.007752862,0.942448296,0.534636572,0.852525924
0,0.005729155,0.928419788,0.461560961,0.865828219
0,0.005588126,0.939037352,0.488226978,0.849895698
0,0.011885142,0.941941147,0.53600156,0.90643045
0,0.010623992,0.934586319,0.494271925,0.876439822
0,0.017966247,0.948554747,0.532296592,0.918009493
0,0.008280161,0.930262017,0.451616048,0.877256099
0,0.08052081,0.936689508,0.504314337,0.986909333
0,0.007605592,0.920676329,0.478282065,0.859449164
0,0.020180904,0.941087384,0.5314191,0.959851256
0,0.00820091,0.941371136,0.510261785,0.863349155
0,0.006041791,0.936222886,0.471408375,0.839525955
0,0.015834584,0.942354813,0.539511529,0.862381715
0,0.01251915,0.93821472,0.500999366,0.90751882
0,0.017958134,0.942540307,0.534149076,0.928832724
0,0.007143191,0.937910835,0.495490664,0.89451885
0,0.010492947,0.928395293,0.453273534,0.89987
0,0.00579967,0.940158436,0.50631307,0.879977023
0,0.021581836,0.939379998,0.502754351,0.958067539
0,0.013231784,0.93823037,0.513333008,0.953109411
0,0.014388099,0.935432032,0.492468191,0.898660701
0,0.007803408,0.934422269,0.49256569,0.902228134
0,0.013184358,0.938603216,0.489591966,0.852858482
0,0.031958715,0.950289108,0.561205089,0.898449073
0,0.013861423,0.933330821,0.484180763,0.923421108
0,0.008901688,0.94512698,0.510213036,0.803186504
0,0.006648965,0.942943499,0.531662848,0.827946912
0,0.01606048,0.941080737,0.532686589,0.858360795
0,0.009383434,0.944632156,0.495003169,0.914562989
0,0.007324158,0.944164234,0.530444109,0.894367688
0,0.012146608,0.938612631,0.517135475,0.883332829
0,0.009531328,0.948694141,0.549797689,0.859932884
0,0.006980321,0.929825695,0.450104812,0.860446836
0,0.012662675,0.947164587,0.543801492,0.894065363
0,0.026685096,0.940724311,0.500170624,0.90083744
0,0.011342242,0.939558938,0.519329206,0.815642289
0,0.012577808,0.918326238,0.415151367,0.874928198
0,0.00911448,0.944315754,0.507531809,0.834295734
0,0.012117903,0.95039381,0.561448837,0.949179188
0,0.00955504,0.924957913,0.464729684,0.850591045
0,0.023879489,0.941179595,0.467313411,0.94337455
0,0.009352857,0.935515598,0.493784429,0.818151586
0,0.011488888,0.946753906,0.546043972,0.915107174
0,0.011094505,0.940862014,0.501194365,0.879674698
0,0.012199026,0.941574029,0.502705601,0.9249025
0,0.010062995,0.940460296,0.515087993,0.885721196
0,0.017057045,0.951602905,0.600692244,0.915953684
0,0.019883245,0.9483977,0.568956272,0.930314116
0,0.012721333,0.938568257,0.511675523,0.914442059
0,0.009055198,0.927820859,0.450836055,0.83278411
0,0.005634304,0.942587867,0.559498854,0.846479427
0,0.026485409,0.962798275,0.642714376,0.943283853
0,0.007254892,0.944050866,0.541022766,0.833660852
0,0.014418676,0.958010676,0.593721055,0.896211869
0,0.00900278,0.935743377,0.483547019,0.881851438
0,0.00706082,0.940898187,0.496953152,0.782507483
0,0.009716662,0.933258274,0.485253254,0.853251504
0,0.014714463,0.944496491,0.545995223,0.921546694
0,0.01512195,0.957628266,0.593964803,0.887444448
0,0.009323528,0.934923087,0.492126944,0.874414246
0,0.015594959,0.964772621,0.581338663,0.933821084
0,0.0122477,0.934642611,0.492370692,0.879704931
0,0.011838965,0.94888302,0.501194365,0.904495571
0,0.022431755,0.976521807,0.759810852,0.952655924
0,0.013103859,0.955636198,0.579729927,0.900686277
0,0.012758151,0.954093576,0.602203481,0.910693231
0,0.012211506,0.953984994,0.598011017,0.908546724
0,0.014268286,0.939052745,0.515575489,0.912295553
0,0.007443347,0.941676261,0.49251694,0.859751489
0,0.010707611,0.942582044,0.548237703,0.86948635
0,0.011924456,0.944483018,0.531906596,0.894428152
0,0.00622775,0.947657078,0.537854044,0.795205127
0,0.010108549,0.957894342,0.633451957,0.88820026
0,0.010446769,0.939859235,0.543655243,0.882577017
0,0.008781252,0.945127815,0.527324136,0.793753968
0,0.009005276,0.94556724,0.527860381,0.896211869
0,0.008054265,0.945002322,0.610978404,0.828914351
0,0.011692943,0.948371166,0.54511773,0.847416634
0,0.00722369,0.922670381,0.432798713,0.813888805
0,0.003832125,0.937356273,0.532052845,0.851558485
0,0.012057997,0.938452638,0.533369083,0.867309611
0,0.011540058,0.959363823,0.593964803,0.89560722
0,0.009350361,0.936050087,0.499975625,0.808416725
0,0.005565037,0.955669258,0.509628041,0.840674789
0,0.008859879,0.919699346,0.503875591,0.877225867
0,0.009687957,0.935154652,0.482913275,0.861867763
0,0.012120399,0.93042892,0.487203237,0.926414125
0,0.005430248,0.92519705,0.461902208,0.866886356
0,0.007633674,0.905285714,0.373129235,0.875049128
0,0.018559692,0.932371201,0.569541267,0.94337455
0,0.005991869,0.874703635,0.524642909,0.910662998
0,0.006328841,0.922020215,0.480427046,0.867491006
0,0.012012443,0.933559404,0.491103203,0.869667745
0,0.004686413,0.938571265,0.512504266,0.855004988
0,0.005768469,0.916211009,0.412811388,0.949783838
0,0.008383125,0.935607658,0.512796763,0.878949119
0,0.006343818,0.930812983,0.492224443,0.846721287
0,0.013042705,0.940159035,0.52800663,0.916588566
0,0.01181026,0.944750821,0.54628772,0.922514134
0,0.012309478,0.945397222,0.538682787,0.915349034
0,0.010384367,0.94910663,0.589528592,0.900746742
0,0.004728846,0.920127459,0.428460001,0.828823654
0,0.013096995,0.95488272,0.552868912,0.893128156
0,0.012909788,0.935854958,0.474577097,0.931311788
0,0.009979376,0.935759999,0.498123141,0.843153853
0,0.010195912,0.939774333,0.528201628,0.888260725
0,0.012085454,0.897196992,0.390922829,0.888986305
0,0.006922287,0.943249154,0.551211427,0.840795719
0,0.006503568,0.946941342,0.518354214,0.867460773
0,0.010713851,0.936025654,0.495344416,0.880128186
0,0.006727592,0.937411088,0.500950617,0.872690994
0,0.008009959,0.934296159,0.493053186,0.925537382
0,0.012439899,0.937318705,0.503875591,0.863258458
0,0.013433967,0.938743064,0.485448252,0.917042053
0,0.005925723,0.943309856,0.539219032,0.872872389
0,0.015915707,0.947222933,0.560961342,0.890316534
0,0.010728204,0.949193745,0.560620095,0.896816519
0,0.006121042,0.944050668,0.511675523,0.859056142
0,0.008587805,0.936266063,0.484132014,0.940865254
0,0.017129432,0.934230329,0.494320675,0.892886296
0,0.00988078,0.933729259,0.493345683,0.859539862
0,0.028481658,0.955871392,0.579827427,0.916044381
0,0.006682038,0.941401731,0.519182957,0.828884119
0,0.010293884,0.964449207,0.607468435,0.912356018
0,0.021813972,0.939856115,0.513771754,0.926262962
0,0.020281372,0.963048916,0.560083849,0.949753605
0,0.012736934,0.945866416,0.554428899,0.865767754
